conv_id,speaker,word_pos,pause_ms,pause_mark,pause_len,iu_len,iu_len_prev,on
1,1_LYNNE,2017,0.0,0,0,3,2,586.16
1,1_LYNNE,2020,0.0,0,0,5,3,587.18
1,1_LYNNE,2025,0.0,1,2,1,5,588.43
1,1_LYNNE,2026,0.0,1,3,8,1,589.27
1,1_LYNNE,2034,0.0,0,0,1,8,591.67
1,1_LYNNE,2035,0.0,1,2,3,1,592.1
1,1_LYNNE,2038,0.0,0,0,7,3,593.55
1,1_LYNNE,2045,0.0,0,0,3,7,594.51
1,1_LYNNE,2048,50.00000000006821,0,0,2,3,595.21
1,1_LYNNE,2050,0.0,1,2,5,2,595.5
1,1_LYNNE,2055,0.0,0,0,2,5,597.25
1,1_LYNNE,2057,0.0,0,0,8,2,597.6
1,1_LYNNE,2065,0.0,0,0,2,8,599.4
1,1_LYNNE,2067,0.0,1,3,1,2,600.35
1,1_LYNNE,2068,20.000000000095497,0,0,5,1,601.95
1,1_LYNNE,2073,0.0,0,0,5,5,602.89
1,1_LYNNE,2078,0.0,0,0,4,5,603.62
1,1_LYNNE,2082,0.0,0,0,4,4,604.92
1,1_LYNNE,2086,0.0,0,0,3,4,605.71
1,1_LYNNE,2089,0.0,0,0,5,3,607.0
1,1_LYNNE,2094,0.0,0,0,5,5,607.86
1,1_LYNNE,2099,0.0,0,0,3,5,608.51
1,1_LYNNE,2102,0.0,0,0,2,3,609.65
1,1_LYNNE,2104,0.0,0,0,7,2,610.11
1,1_LYNNE,2111,0.0,0,0,7,7,611.36
1,1_LYNNE,2118,0.0,0,0,4,7,612.55
1,1_LYNNE,2122,0.0,0,0,1,4,612.97
1,1_LYNNE,2123,0.0,0,0,8,1,613.24
1,1_LYNNE,2131,0.0,0,0,7,8,614.35
1,1_LYNNE,2138,0.0,0,0,1,7,616.25
1,1_LYNNE,2139,0.0,0,0,8,1,616.48
1,1_LYNNE,2147,0.0,0,0,7,8,617.98
1,1_LYNNE,2154,0.0,0,0,2,7,619.5
1,1_LYNNE,2156,0.0,1,2,1,2,619.96
1,1_LYNNE,2157,0.0,1,2,8,1,620.76
1,1_LYNNE,2165,0.0,1,3,1,8,622.56
1,1_LYNNE,2166,0.0,0,0,5,1,624.48
1,1_LYNNE,2171,0.0,1,3,2,5,625.88
1,1_LYNNE,2173,0.0,1,3,3,2,626.78
1,1_LYNNE,2176,0.0,0,0,1,3,629.27
1,1_LYNNE,2177,0.0,0,0,2,1,629.78
1,1_LYNNE,2179,0.0,1,2,2,2,630.15
1,1_LYNNE,2181,0.0,0,0,3,2,631.4
1,1_LYNNE,2184,0.0,1,3,5,3,632.06
1,1_LYNNE,2189,0.0,0,0,6,5,634.14
1,1_LYNNE,2195,0.0,0,0,6,6,635.27
1,1_LYNNE,2204,0.0,0,0,8,2,637.7
1,1_LYNNE,2212,0.0,1,2,1,8,639.42
1,1_LYNNE,2213,0.0,1,2,9,1,639.92
1,1_LYNNE,2222,0.0,0,0,2,9,641.56
1,1_LYNNE,2224,0.0,0,0,7,2,642.06
1,1_LYNNE,2231,0.0,1,3,4,7,643.81
1,1_LYNNE,2235,0.0,0,0,2,4,646.82
1,1_LYNNE,2237,0.0,0,0,11,2,647.09
1,1_LYNNE,2248,0.0,0,0,3,11,649.03
1,1_LYNNE,2251,0.0,0,0,1,3,649.98
1,1_LYNNE,2252,0.0,0,0,1,1,650.19
1,1_LYNNE,2253,0.0,0,0,4,1,651.25
1,1_LYNNE,2257,0.0,0,0,2,4,652.15
1,1_LYNNE,2259,0.0,1,3,1,2,652.6
1,1_LYNNE,2260,0.0,0,0,3,1,654.85
1,1_LYNNE,2263,0.0,0,0,1,3,655.69
1,1_LYNNE,2264,0.0,0,0,10,1,656.28
1,1_LYNNE,2274,0.0,0,0,8,10,658.96
1,1_LYNNE,2282,0.0,1,3,2,8,660.96
1,1_LYNNE,2284,0.0,1,3,6,2,668.44
1,1_LYNNE,2290,0.0,1,2,3,6,670.97
1,1_LYNNE,2293,0.0,1,2,1,3,671.77
1,1_LYNNE,2294,0.0,0,0,2,1,672.42
1,1_LYNNE,2296,0.0,1,3,5,2,673.66
1,1_LYNNE,2301,0.0,0,0,6,5,675.31
1,1_LYNNE,2307,0.0,0,0,5,6,676.31
1,1_LYNNE,2312,0.0,1,2,1,5,677.31
1,1_LYNNE,2313,0.0,1,2,1,1,677.63
1,1_LYNNE,2314,0.0,0,0,1,1,678.38
1,1_LYNNE,2315,0.0,0,0,7,1,678.86
1,1_LYNNE,2322,0.0,1,3,2,7,680.11
1,1_LYNNE,2324,0.0,0,0,2,2,680.75
1,1_LYNNE,2326,0.0,0,0,5,2,681.0
1,1_LYNNE,2331,0.0,1,2,4,5,682.29
1,1_LYNNE,2335,698370.0000000001,0,0,3,4,1381.91
1,1_LYNNE,2338,-698760.0000000001,0,0,3,3,683.9
1,1_LYNNE,2341,0.0,0,0,5,3,684.35
1,1_LYNNE,2346,0.0,0,0,1,5,685.85
1,1_LYNNE,2347,0.0,0,0,4,1,686.91
1,1_LYNNE,2351,0.0,0,0,5,4,689.69
1,1_LYNNE,2356,0.0,0,0,3,5,690.76
1,1_LYNNE,2359,0.0,0,0,9,3,691.35
1,1_LYNNE,2368,0.0,0,0,9,9,692.92
1,1_LYNNE,2377,0.0,1,2,4,9,695.38
1,1_LYNNE,2381,0.0,0,0,2,4,696.63
1,1_LYNNE,2383,0.0,1,2,7,2,697.28
1,1_LYNNE,2390,0.0,0,0,4,7,698.63
1,1_LYNNE,2394,0.0,0,0,4,4,699.36
1,1_LYNNE,2398,0.0,0,0,4,4,700.36
1,1_LYNNE,2402,0.0,0,0,2,4,701.45
1,1_LYNNE,2404,0.0,0,0,4,2,701.93
1,1_LYNNE,2408,0.0,0,0,8,4,702.48
1,1_LYNNE,2416,0.0,0,0,7,8,704.18
1,1_LYNNE,2423,0.0,0,0,5,7,705.61
1,1_LYNNE,2428,0.0,0,0,4,5,706.71
1,1_LYNNE,2432,0.0,0,0,8,4,707.54
1,1_LYNNE,2440,0.0,1,3,6,8,709.28
1,1_LYNNE,2446,0.0,0,0,9,6,711.78
1,1_LYNNE,2455,0.0,0,0,1,9,713.32
1,1_LYNNE,2456,0.0,0,0,5,1,713.67
1,1_LYNNE,2461,0.0,0,0,6,5,715.11
1,1_LYNNE,2467,0.0,0,0,1,6,716.43
1,1_LYNNE,2468,0.0,1,2,2,1,716.87
1,1_LYNNE,2470,0.0,0,0,5,2,717.18
1,1_LYNNE,2475,0.0,0,0,1,5,717.97
1,1_LYNNE,2476,0.0,0,0,4,1,718.1
1,1_LYNNE,2480,0.0,0,0,2,4,719.6
1,1_LYNNE,2482,0.0,1,3,7,2,720.15
1,1_LYNNE,2489,0.0,0,0,3,7,722.41
1,1_LYNNE,2492,0.0,1,2,6,3,723.2
1,1_LYNNE,2502,0.0,0,0,4,3,726.44
1,1_LYNNE,2508,0.0,0,0,3,2,727.67
1,1_LYNNE,2511,0.0,0,0,4,3,728.17
1,1_LYNNE,2515,0.0,0,0,5,4,728.87
1,1_LYNNE,2520,0.0,0,0,1,5,729.95
1,1_LYNNE,2521,0.0,1,2,5,1,730.21
1,1_LYNNE,2526,0.0,0,0,2,5,731.46
1,1_LYNNE,2528,0.0,0,0,5,2,731.97
1,1_LYNNE,2533,0.0,0,0,1,5,732.74
1,1_LYNNE,2534,0.0,0,0,5,1,732.94
1,1_LYNNE,2539,0.0,0,0,5,5,733.79
1,1_LYNNE,2544,0.0,0,0,4,5,735.04
1,1_LYNNE,2548,0.0,0,0,6,4,735.83
1,1_LYNNE,2560,0.0,0,0,12,5,738.5
1,1_LYNNE,2572,0.0,0,0,2,12,741.0
1,1_LYNNE,2574,0.0,0,0,10,2,741.25
1,1_LYNNE,2584,0.0,0,0,2,10,743.3
1,1_LYNNE,2586,0.0,1,3,6,2,744.45
1,1_LYNNE,2592,0.0,0,0,1,6,746.92
1,1_LYNNE,2593,0.0,0,0,6,1,747.13
1,1_LYNNE,2599,0.0,1,3,1,6,749.63
1,1_LYNNE,2600,0.0,0,0,7,1,751.18
1,1_LYNNE,2607,0.0,0,0,7,7,753.7
1,1_LYNNE,2614,0.0,1,2,2,7,755.21
1,1_LYNNE,2616,0.0,0,0,7,2,756.0
1,1_LYNNE,2623,0.0,0,0,5,7,757.72
1,1_LYNNE,2628,0.0,1,2,3,5,758.81
1,1_LYNNE,2631,0.0,1,2,3,3,759.9
1,1_LYNNE,2634,0.0,0,0,7,3,760.7
1,1_DORIS,2644,0.0,0,0,1,3,762.07
1,1_LYNNE,2648,0.0,1,3,1,3,763.58
1,1_LYNNE,2653,0.0,0,0,2,1,765.06
1,1_DORIS,2660,0.0,0,0,3,5,767.59
1,1_LYNNE,2665,0.0,0,0,2,2,769.91
1,1_LYNNE,2667,0.0,1,2,1,2,770.74
1,1_LYNNE,2668,0.0,1,3,1,1,771.34
1,1_LYNNE,2669,0.0,0,0,6,1,772.83
1,1_LYNNE,2675,0.0,1,3,2,6,773.93
1,1_LYNNE,2677,0.0,0,0,3,2,775.75
1,1_LYNNE,2680,0.0,0,0,2,3,776.71
1,1_LYNNE,2682,0.0,0,0,2,2,777.23
1,1_LYNNE,2684,0.0,0,0,3,2,777.5
1,1_LYNNE,2687,0.0,0,0,7,3,778.12
1,1_LYNNE,2694,0.0,1,3,1,7,779.65
1,1_LYNNE,2695,0.0,1,3,3,1,781.52
1,1_LYNNE,2698,0.0,0,0,6,3,783.23
1,1_LYNNE,2704,0.0,0,0,2,6,784.47
1,1_LYNNE,2706,0.0,0,0,5,2,784.85
1,1_LYNNE,2713,0.0,1,2,1,2,787.43
1,1_LYNNE,2714,0.0,0,0,4,1,787.86
1,1_LYNNE,2718,0.0,1,2,3,4,790.86
1,1_LYNNE,2721,0.0,1,2,4,3,791.51
1,1_LYNNE,2725,0.0,0,0,8,4,792.09
1,1_LYNNE,2733,0.0,0,0,5,8,793.84
1,1_LYNNE,2738,0.0,0,0,2,5,794.88
1,1_LYNNE,2740,0.0,0,0,2,2,795.87
1,1_LYNNE,2742,0.0,1,3,3,2,796.48
1,1_LYNNE,2745,0.0,0,0,4,3,798.1
1,1_LYNNE,2749,0.0,0,0,3,4,799.13
1,1_LYNNE,2764,0.0,0,0,4,4,803.67
1,1_LYNNE,2768,0.0,1,3,4,4,804.72
1,1_LYNNE,2772,0.0,0,0,1,4,806.39
1,1_LYNNE,2773,0.0,0,0,4,1,806.63
1,1_LYNNE,2777,0.0,0,0,6,4,807.25
1,1_LYNNE,2783,0.0,1,2,2,6,808.66
1,1_LYNNE,2785,0.0,0,0,4,2,810.12
1,1_LYNNE,2789,0.0,1,3,7,4,810.96
1,1_DORIS,2797,0.0,0,0,7,1,813.63
1,1_DORIS,2804,0.0,0,0,2,7,815.37
1,1_DORIS,2806,0.0,1,3,6,2,815.78
1,1_DORIS,2812,0.0,0,0,6,6,817.75
1,1_LYNNE,2824,0.0,0,0,8,6,823.1
1,1_DORIS,2833,0.0,0,0,1,1,824.27
1,1_DORIS,2834,0.0,0,0,3,1,824.54
1,1_DORIS,2837,0.0,1,2,11,3,825.49
1,1_DORIS,2848,0.0,1,2,3,11,829.09
1,1_DORIS,2851,0.0,1,3,2,3,829.9
1,1_DORIS,2853,0.0,1,2,4,2,830.87
1,1_DORIS,2857,0.0,1,3,2,4,832.04
1,1_DORIS,2859,0.0,1,2,2,2,833.55
1,1_DORIS,2861,0.0,1,2,1,2,834.3
1,1_DORIS,2862,0.0,1,2,8,1,834.93
1,1_DORIS,2870,0.0,1,3,1,8,836.68
1,1_DORIS,2871,0.0,0,0,4,1,838.84
1,1_LYNNE,2885,1450.0000000000455,1,3,1,1,842.84
1,1_DORIS,2888,0.0,1,3,4,2,844.83
1,1_DORIS,2892,0.0,1,3,1,4,846.1
1,1_DORIS,2893,0.0,1,2,9,1,849.83
1,1_LYNNE,2903,50.00000000006821,0,0,4,1,852.08
1,1_LYNNE,2912,0.0,0,0,6,1,857.45
1,1_LYNNE,2918,0.0,0,0,5,6,858.51
1,1_LYNNE,2923,0.0,1,2,2,5,859.8
1,1_LYNNE,2925,0.0,0,0,5,2,860.6
1,1_LYNNE,2930,0.0,0,0,4,5,861.85
1,1_LYNNE,2934,0.0,0,0,5,4,862.56
1,1_LYNNE,2939,0.0,0,0,9,5,863.78
1,1_LYNNE,2948,0.0,1,2,4,9,865.62
1,1_LYNNE,2952,0.0,1,2,2,4,867.38
1,1_LYNNE,2954,0.0,1,3,1,2,868.75
1,1_LYNNE,2955,0.0,0,0,7,1,870.32
1,1_LYNNE,2962,0.0,0,0,7,7,871.52
1,1_LYNNE,2969,0.0,0,0,2,7,872.85
1,1_LYNNE,2980,0.0,0,0,6,7,875.15
1,1_LYNNE,2986,0.0,1,2,5,6,876.35
1,1_LYNNE,2991,0.0,1,2,2,5,877.75
1,1_LYNNE,2993,0.0,0,0,2,2,879.19
1,1_LYNNE,2995,0.0,0,0,1,2,879.85
1,1_LYNNE,2996,0.0,1,2,2,1,880.1
1,1_LYNNE,2998,0.0,1,2,6,2,881.1
1,1_LYNNE,3004,0.0,0,0,5,6,882.47
1,1_LYNNE,3009,0.0,0,0,2,5,883.32
1,1_LYNNE,3011,0.0,0,0,6,2,884.32
1,1_LYNNE,3017,0.0,0,0,2,6,886.0
1,1_LYNNE,3019,0.0,0,0,2,2,886.43
1,1_LYNNE,3021,0.0,1,3,2,2,887.71
1,1_LYNNE,3023,0.0,0,0,4,2,890.46
1,1_LYNNE,3027,0.0,0,0,6,4,892.98
1,1_LYNNE,3033,0.0,0,0,6,6,894.19
1,1_LYNNE,3039,0.0,0,0,6,6,895.58
1,1_LYNNE,3045,0.0,1,2,8,6,896.9
1,1_LYNNE,3053,0.0,0,0,2,8,898.48
1,1_LYNNE,3055,0.0,0,0,1,2,898.88
1,1_LYNNE,3056,0.0,1,3,7,1,900.22
1,1_LYNNE,3063,0.0,0,0,2,7,902.61
1,1_LYNNE,3065,0.0,0,0,2,2,903.2
1,1_LYNNE,3067,0.0,1,2,8,2,903.65
1,1_LYNNE,3075,0.0,0,0,2,8,905.37
1,1_LYNNE,3077,0.0,1,3,7,2,906.43
1,1_LYNNE,3087,0.0,0,0,2,2,910.36
1,1_LYNNE,3089,0.0,0,0,3,2,910.7
1,1_LYNNE,3092,0.0,1,2,5,3,911.83
1,1_LYNNE,3097,0.0,1,3,3,5,913.33
1,1_LYNNE,3100,0.0,0,0,2,3,915.29
1,1_LYNNE,3102,0.0,1,3,2,2,916.25
1,1_LYNNE,3104,0.0,0,0,3,2,917.08
1,1_LYNNE,3107,0.0,1,3,11,3,917.88
1,1_LYNNE,3118,0.0,0,0,3,11,920.83
1,1_LYNNE,3121,0.0,0,0,1,3,921.43
1,1_LYNNE,3122,0.0,0,0,2,1,921.78
1,1_LYNNE,3124,0.0,1,3,5,2,922.23
1,1_LYNNE,3129,0.0,0,0,1,5,924.77
1,1_LYNNE,3130,0.0,0,0,7,1,925.26
1,1_LYNNE,3137,0.0,0,0,1,7,926.71
1,1_LYNNE,3138,0.0,1,3,2,1,926.97
1,1_LYNNE,3140,0.0,0,0,11,2,928.66
1,1_LYNNE,3151,0.0,0,0,4,11,930.65
1,1_LYNNE,3155,0.0,0,0,1,4,931.71
1,1_LYNNE,3156,0.0,1,3,2,1,932.76
1,1_LYNNE,3168,0.0,0,0,1,4,937.23
1,1_LYNNE,3169,0.0,1,2,2,1,937.55
1,1_LYNNE,3171,0.0,0,0,6,2,938.35
1,1_LYNNE,3177,0.0,0,0,2,6,939.52
1,1_LYNNE,3179,0.0,0,0,4,2,939.79
1,1_LYNNE,3183,0.0,0,0,7,4,940.46
1,1_LYNNE,3190,0.0,0,0,3,7,941.89
1,1_LYNNE,3193,0.0,0,0,7,3,942.89
1,1_LYNNE,3200,0.0,0,0,2,7,944.34
1,1_LYNNE,3202,0.0,1,3,6,2,945.37
1,1_LYNNE,3208,0.0,0,0,2,6,946.48
1,1_LYNNE,3210,0.0,0,0,8,2,946.72
1,1_LYNNE,3218,0.0,1,3,2,8,948.52
1,1_LYNNE,3220,0.0,0,0,4,2,950.45
1,1_LYNNE,3224,0.0,0,0,6,4,951.32
1,1_LYNNE,3230,0.0,0,0,3,6,952.13
1,1_LYNNE,3233,0.0,0,0,3,3,953.07
1,1_LYNNE,3236,0.0,0,0,6,3,954.31
1,1_LYNNE,3242,0.0,0,0,3,6,955.81
1,1_LYNNE,3245,0.0,1,2,4,3,956.32
1,1_LYNNE,3249,0.0,0,0,2,4,957.8
1,1_LYNNE,3251,0.0,1,3,2,2,958.31
1,1_LYNNE,3253,0.0,0,0,2,2,959.35
1,1_LYNNE,3255,0.0,0,0,2,2,959.71
1,1_LYNNE,3257,0.0,0,0,3,2,960.48
1,1_LYNNE,3260,0.0,0,0,1,3,961.52
1,1_LYNNE,3261,0.0,0,0,6,1,961.78
1,1_LYNNE,3267,0.0,0,0,5,6,964.1
1,1_LYNNE,3272,0.0,1,3,8,5,965.55
1,1_LYNNE,3280,0.0,0,0,13,8,967.6
1,1_LYNNE,3293,0.0,0,0,7,13,970.35
1,1_LYNNE,3300,0.0,0,0,3,7,972.88
1,1_LYNNE,3303,0.0,0,0,4,3,974.35
1,1_LYNNE,3307,0.0,1,2,8,4,975.31
1,1_LYNNE,3315,0.0,0,0,1,8,977.85
1,1_LYNNE,3316,0.0,1,2,8,1,978.06
1,1_LYNNE,3324,0.0,0,0,5,8,979.07
1,1_LYNNE,3329,0.0,0,0,4,5,980.41
1,1_LYNNE,3333,0.0,0,0,2,4,981.32
1,1_LYNNE,3336,0.0,1,3,6,0,984.61
1,1_LYNNE,3342,0.0,0,0,2,6,988.69
1,1_LYNNE,3344,0.0,0,0,5,2,989.59
1,1_LYNNE,3349,0.0,0,0,9,5,990.45
1,1_LYNNE,3358,0.0,0,0,2,9,992.81
1,1_LYNNE,3360,0.0,1,2,3,2,993.33
1,1_LYNNE,3363,0.0,0,0,2,3,994.36
1,1_LYNNE,3365,0.0,0,0,6,2,994.7
1,1_LYNNE,3371,0.0,0,0,2,6,996.02
1,1_LYNNE,3373,0.0,0,0,2,2,996.28
1,1_LYNNE,3384,0.0,1,2,5,4,998.58
1,1_LYNNE,3389,0.0,0,0,8,5,999.64
1,1_LYNNE,3397,0.0,0,0,2,8,1002.43
1,1_LYNNE,3399,0.0,1,3,3,2,1002.87
1,1_LYNNE,3402,0.0,0,0,3,3,1004.34
1,1_LYNNE,3405,0.0,0,0,4,3,1004.73
1,1_LYNNE,3409,0.0,0,0,6,4,1005.58
1,1_LYNNE,3415,0.0,0,0,8,6,1006.75
1,1_LYNNE,3434,0.0,1,2,1,6,1010.29
1,1_LYNNE,3435,0.0,1,2,9,1,1010.64
1,1_LYNNE,3444,0.0,0,0,3,9,1013.24
1,1_LYNNE,3447,0.0,1,3,3,3,1013.89
1,1_LYNNE,3450,0.0,1,3,10,3,1015.77
1,1_LYNNE,3460,0.0,0,0,2,10,1018.82
1,1_LYNNE,3462,0.0,0,0,2,0,1019.67
1,1_LYNNE,3464,0.0,1,3,4,2,1020.27
1,1_LENORE,3470,0.0,1,2,1,2,1023.32
1,1_LENORE,3471,0.0,0,0,6,1,1023.67
1,1_LENORE,3477,0.0,0,0,2,6,1024.75
1,1_LYNNE,3482,0.0,1,3,1,3,1026.05
1,1_LENORE,3485,0.0,1,2,8,2,1032.45
1,1_LENORE,3493,0.0,0,0,2,8,1033.57
1,1_LENORE,3495,0.0,1,2,6,2,1034.05
1,1_LYNNE,3511,0.0,1,2,5,1,1041.01
1,1_LYNNE,3516,0.0,0,0,3,5,1043.16
1,1_LYNNE,3519,0.0,1,2,3,3,1043.91
1,1_LYNNE,3522,0.0,1,3,9,3,1045.26
1,1_LYNNE,3531,0.0,1,2,8,9,1048.35
1,1_LYNNE,3539,0.0,1,2,15,8,1050.05
1,1_LYNNE,3554,0.0,0,0,6,15,1052.77
1,1_LYNNE,3560,0.0,0,0,4,6,1055.43
1,1_LYNNE,3564,0.0,1,3,5,4,1056.41
1,1_LYNNE,3579,0.0,1,3,2,7,1062.3
1,1_LYNNE,3581,0.0,0,0,8,2,1065.24
1,1_LYNNE,3593,0.0,0,0,2,2,1069.68
1,1_LYNNE,3595,0.0,1,2,6,2,1070.13
1,1_LYNNE,3601,0.0,0,0,6,6,1071.28
1,1_LYNNE,3607,0.0,1,2,4,6,1072.18
1,1_LYNNE,3611,0.0,0,0,2,4,1074.14
1,1_LYNNE,3613,0.0,0,0,10,2,1074.34
1,1_LYNNE,3636,0.0,1,3,2,5,1083.27
1,1_LENORE,3639,0.0,0,0,4,1,1086.8
1,1_LYNNE,3643,0.0,1,3,12,0,1090.51
1,1_LYNNE,3655,0.0,0,0,4,12,1093.58
1,1_LYNNE,3659,0.0,1,2,2,4,1095.23
1,1_LENORE,3668,0.0,1,3,2,7,1100.65
1,1_LENORE,3686,0.0,0,0,3,5,1103.5
1,1_LENORE,3701,0.0,0,0,1,3,1110.25
1,1_LENORE,3702,0.0,1,2,6,1,1110.5
1,1_LYNNE,3711,0.0,1,3,1,3,1113.15
1,1_LYNNE,3712,0.0,1,3,2,1,1114.77
1,1_LYNNE,3714,0.0,1,3,14,2,1116.31
1,1_LENORE,3729,0.0,0,0,4,1,1122.14
1,1_LENORE,3733,0.0,1,3,8,4,1122.79
1,1_LENORE,3741,0.0,0,0,3,8,1125.0
1,1_LENORE,3744,0.0,0,0,5,3,1125.43
1,1_LENORE,3749,0.0,1,3,3,5,1126.4
1,1_LENORE,3759,0.0,0,0,2,1,1128.8
1,1_LENORE,3761,0.0,1,2,1,2,1129.3
1,1_LENORE,3767,0.0,0,0,4,4,1130.62
1,1_LENORE,3771,0.0,1,2,1,4,1131.43
1,1_LENORE,3779,0.0,0,0,3,3,1133.68
1,1_LENORE,3782,0.0,1,2,6,3,1134.14
1,1_LENORE,3788,0.0,0,0,2,6,1135.29
1,1_LYNNE,3792,9.999999999990905,0,0,3,2,1136.59
1,1_LYNNE,3795,0.0,1,3,3,3,1137.68
1,1_LYNNE,3804,0.0,0,0,6,5,1140.17
1,1_LYNNE,3810,0.0,1,2,1,6,1141.57
1,1_LYNNE,3811,0.0,0,0,5,1,1141.97
1,1_LYNNE,3816,0.0,1,3,3,5,1143.47
1,1_LENORE,3821,0.0,1,3,5,2,1144.91
1,1_LENORE,3826,0.0,1,2,2,5,1147.79
1,1_LENORE,3828,0.0,1,2,2,2,1148.7
1,1_LENORE,3830,0.0,0,0,4,2,1149.49
1,1_LENORE,3834,0.0,1,3,3,4,1150.37
1,1_LENORE,3837,0.0,1,2,7,3,1151.11
1,1_LENORE,3844,0.0,1,2,2,7,1152.32
1,1_LENORE,3846,0.0,0,0,10,2,1153.06
1,1_LENORE,3856,0.0,0,0,1,10,1155.27
1,1_LENORE,3864,0.0,1,2,6,5,1158.69
1,1_LENORE,3870,0.0,1,3,2,6,1159.84
1,1_LENORE,3872,0.0,1,3,4,2,1161.23
1,1_LYNNE,3886,0.0,0,0,4,10,1163.75
1,1_LENORE,3891,0.0,1,2,1,1,1164.2
1,1_LENORE,3908,0.0,1,3,7,13,1168.32
1,1_DORIS,3916,0.0,0,0,2,1,1170.5
1,1_DORIS,3925,0.0,1,3,3,1,1173.19
1,1_DORIS,3928,0.0,0,0,14,3,1174.86
1,1_DORIS,3942,0.0,1,3,3,14,1178.46
1,1_DORIS,3945,0.0,1,3,11,3,1179.76
1,1_DORIS,3956,0.0,1,3,4,11,1182.86
1,1_DORIS,3960,0.0,1,2,2,4,1184.16
1,1_DORIS,3962,0.0,0,0,6,2,1184.77
1,1_DORIS,3968,0.0,0,0,1,6,1186.16
1,1_DORIS,3969,0.0,1,2,5,1,1186.45
1,1_DORIS,3974,0.0,0,0,1,5,1187.85
1,1_DORIS,3975,0.0,0,0,4,1,1188.87
1,1_DORIS,3979,0.0,0,0,4,4,1189.6
1,1_DORIS,3983,0.0,1,2,6,4,1190.72
1,1_DORIS,3989,0.0,0,0,6,6,1192.01
1,1_DORIS,3995,0.0,0,0,3,6,1193.09
1,1_DORIS,3998,0.0,0,0,5,3,1193.99
1,1_DORIS,4003,0.0,0,0,5,5,1195.92
1,1_DORIS,4008,0.0,0,0,3,5,1197.07
1,1_DORIS,4011,0.0,0,0,2,3,1197.82
1,1_DORIS,4013,0.0,1,3,1,2,1198.96
1,1_DORIS,4014,0.0,1,2,1,1,1199.8
1,1_DORIS,4015,0.0,1,2,1,1,1200.32
1,1_DORIS,4016,0.0,1,2,7,1,1200.61
1,1_DORIS,4023,0.0,0,0,5,7,1201.99
1,1_DORIS,4028,0.0,0,0,1,5,1202.68
1,1_DORIS,4029,0.0,0,0,5,1,1202.91
1,1_DORIS,4034,0.0,0,0,6,5,1204.22
1,1_DORIS,4040,0.0,0,0,2,6,1205.6
1,1_DORIS,4042,0.0,0,0,3,2,1206.17
1,1_DORIS,4045,0.0,0,0,5,3,1206.65
1,1_DORIS,4050,0.0,0,0,6,5,1207.82
1,1_DORIS,4056,0.0,0,0,7,6,1208.62
1,1_DORIS,4063,0.0,1,2,3,7,1209.92
1,1_DORIS,4077,0.0,0,0,4,1,1213.28
1,1_DORIS,4081,0.0,1,3,6,4,1214.02
1,1_DORIS,4087,0.0,1,3,8,6,1215.88
1,1_DORIS,4095,0.0,1,2,2,8,1218.87
1,1_DORIS,4097,0.0,1,2,6,2,1219.25
1,1_DORIS,4103,0.0,1,3,6,6,1220.37
1,1_LYNNE,4113,0.0,1,2,6,4,1223.67
1,1_DORIS,4120,0.0,0,0,4,1,1225.95
1,1_LYNNE,4132,0.0,0,0,2,8,1227.41
1,1_DORIS,4135,0.0,0,0,4,1,1228.83
1,1_DORIS,4139,0.0,1,3,4,4,1229.55
1,1_DORIS,4143,0.0,1,2,1,4,1231.04
1,1_DORIS,4144,0.0,1,2,2,1,1231.52
1,1_DORIS,4146,0.0,1,2,9,2,1232.27
1,1_LYNNE,4170,0.0,0,0,3,7,1240.27
1,1_LYNNE,4173,0.0,1,3,11,3,1241.13
1,1_DORIS,4185,0.0,1,2,4,1,1243.42
1,1_LYNNE,4194,0.0,0,0,3,1,1247.07
1,1_LYNNE,4205,0.0,1,3,8,0,1253.12
1,1_LYNNE,4213,0.0,1,3,2,8,1257.6
1,1_LYNNE,4215,0.0,1,3,9,2,1260.51
1,1_LYNNE,4224,0.0,1,3,6,9,1263.36
1,1_LYNNE,4230,0.0,1,3,4,6,1267.36
1,1_LYNNE,4234,0.0,0,0,10,4,1270.05
1,1_LYNNE,4244,0.0,0,0,2,10,1272.4
1,1_LYNNE,4266,0.0,1,3,4,1,1279.89
1,1_LYNNE,4270,0.0,1,3,6,4,1281.93
1,1_LYNNE,4276,0.0,1,2,2,6,1284.47
1,1_LYNNE,4278,0.0,0,0,2,2,1285.32
1,1_LYNNE,4280,0.0,0,0,4,2,1285.62
1,1_LYNNE,4284,0.0,1,2,4,4,1286.42
1,1_LYNNE,4288,0.0,1,2,4,4,1287.47
1,1_LYNNE,4292,0.0,0,0,4,4,1288.62
1,1_LYNNE,4296,0.0,0,0,2,4,1289.72
1,1_LYNNE,4298,0.0,0,0,2,2,1290.52
1,1_LYNNE,4300,0.0,0,0,6,2,1290.77
1,1_LYNNE,4306,0.0,0,0,11,6,1291.97
1,1_LYNNE,4317,0.0,0,0,5,11,1294.11
1,1_LYNNE,4322,0.0,1,2,8,5,1295.16
1,1_DORIS,4333,0.0,0,0,1,3,1297.96
1,1_LYNNE,4335,0.0,1,3,5,1,1299.13
1,1_LYNNE,4352,0.0,0,0,1,4,1304.69
1,1_LYNNE,4353,0.0,0,0,4,1,1305.14
1,1_LYNNE,4357,0.0,0,0,2,4,1306.99
1,1_LYNNE,4362,0.0,0,0,3,2,1308.74
1,1_LYNNE,4365,0.0,0,0,6,3,1309.34
