article_id,paragraph_id,difficulty_level,IA_ID,tee,slope_norm,curv_prev,runup_disp,last_step,resid_par,resid_perp
0,1,Adv,96,83.90172996490733,36.27444431232491,1.7828818559646606,72.54888916015625,44.33179473876953,-56.33689718022246,62.1743862632296
0,1,Adv,97,100.86483764463223,35.01203191433487,1.776486873626709,70.02406311035156,64.0093994140625,-68.32636711475894,74.19719017575535
0,1,Adv,98,104.34291331026253,39.398579600818564,2.0597496032714844,78.79715728759766,84.98085021972656,-82.02837597891516,64.48867413999682
0,1,Adv,99,93.61025117335686,39.6820874768225,2.1544528007507324,79.36417388916016,82.4693832397461,-78.26203184669407,51.360816737723354
0,1,Adv,100,95.07540779681239,38.38274410401868,2.0707805156707764,76.76548767089844,65.12777709960938,-66.98190227930452,67.47412789192516
0,1,Adv,101,97.81368029342525,38.7700278141712,1.975354552268982,77.54005432128906,74.90978240966797,-77.42914331987973,59.76825091379144
0,1,Adv,102,77.33467735074045,28.91478411184289,2.3850109577178955,57.829566955566406,80.9334487915039,-53.38136561775809,55.956073180007564
0,1,Adv,103,93.68353634544795,40.9581782250358,1.9472622871398926,81.9163589477539,62.08626937866211,-67.26879256224763,65.2036389276409
0,1,Adv,104,97.59189305101246,38.1113577577256,1.9247210025787354,76.22271728515625,70.69338989257812,-76.3860109753867,60.7400602283893
0,1,Adv,105,81.3654551394403,35.78795025906966,2.115701198577881,71.57589721679688,74.96087646484375,-59.697930387024556,55.28557133243939
0,1,Adv,106,89.5475822782509,37.6641061679526,1.9901483058929443,75.32821655273438,61.934810638427734,-71.99929807282959,53.24350259796916
0,1,Adv,107,73.59404862797294,31.86525184978951,2.0896105766296387,63.73050308227539,64.89793395996094,-53.41953428478737,50.62052301441455
0,1,Adv,108,77.80097901363872,29.93892784322929,2.1465964317321777,59.87785720825195,60.28409194946289,-55.98128289472866,54.0285878118336
0,1,Adv,109,81.45513832509303,28.737589986428596,2.198383092880249,57.47517776489258,65.76732635498047,-53.71519587107461,61.23411869286704
0,1,Adv,110,99.0356120932327,35.85877239805385,2.026576042175293,71.71754455566406,69.64315795898438,-71.69703076862287,68.31975001157723
0,1,Adv,111,93.82520601664007,39.134563167368135,2.0492842197418213,78.26912689208984,80.0677261352539,-79.46119062834524,49.8907653578368
0,1,Adv,112,89.96039370590779,36.208434944169326,2.1209797859191895,72.4168701171875,66.06755065917969,-62.729046313582344,64.48208421189857
0,1,Adv,113,111.35256235443254,40.53939558247805,1.8509241342544556,81.07878875732422,68.68952178955078,-80.3114545894406,77.1327647930891
0,1,Adv,114,98.4522540190277,41.203714105886704,2.082075834274292,82.40743255615234,90.19839477539062,-81.45445277013229,55.29935302827194
0,1,Adv,115,92.32911664651502,39.490174069180284,2.148944616317749,78.9803466796875,72.3509292602539,-63.34733189624154,67.16979471721791
0,1,Adv,116,95.02487220847735,44.46028276247928,1.7791260480880737,88.92057037353516,68.77978515625,-77.84561077698339,54.495754155675804
0,1,Adv,117,92.66467024142635,31.30830231109023,2.1886942386627197,62.61660385131836,67.73587799072266,-60.944301067059854,69.80353342345828
0,1,Adv,118,97.82240082897736,41.69911037952468,1.9181602001190186,83.3982162475586,76.89932250976562,-73.35842505635028,64.71293207077662
0,1,Adv,119,94.75414300978917,37.49025128529568,2.123154640197754,74.98049926757812,76.90827178955078,-79.291480536634,51.87686123724305
0,1,Adv,120,87.16402556914765,37.835129779705795,2.039051055908203,75.67025756835938,66.58509826660156,-60.54122677553465,62.70827069798937
0,1,Adv,121,87.69232137256212,39.049692755814974,1.8919548988342285,78.09938049316406,66.92859649658203,-71.39792299734981,50.914436257050156
0,1,Adv,122,64.0392277893235,27.865776420797328,2.278127431869507,55.73155212402344,66.25052642822266,-47.40969591208334,43.05047536760369
0,1,Adv,123,98.33086361802862,34.750679999034446,1.8354299068450928,69.50135803222656,44.56003952026367,-60.336112351616976,77.64349480903341
0,1,Adv,124,102.6803230185942,42.65190483268968,1.7218025922775269,85.3038101196289,79.75175476074219,-70.96448743747601,74.21111950334097
0,1,Adv,125,119.28979802263531,41.46285026331045,2.089138984680176,82.92569732666016,85.09247589111328,-93.80088218417745,73.69837456654788
0,1,Adv,126,108.43795788688486,46.080020317245825,2.0525476932525635,92.16004180908203,92.40867614746094,-87.49405213719439,64.05920348624174
0,1,Adv,127,87.97280720987294,39.780715778422895,2.204789161682129,79.56143188476562,82.79513549804688,-67.35813777960357,56.587066395506085
0,1,Adv,128,83.10626782093995,39.48095282826343,2.040076732635498,78.96190643310547,65.407470703125,-59.96046625195186,57.544715117674734
0,2,Adv,1,91.29851042143127,38.35758682575193,1.8208874464035034,76.71517181396484,59.421241760253906,-62.96058626140052,66.11643201801608
0,2,Adv,2,86.46546527796283,37.085301859976376,1.9565764665603638,74.17060089111328,72.0615234375,-61.79951453924008,60.4739339587632
0,2,Adv,3,75.98468424977298,37.80282587453765,2.000204086303711,75.60565185546875,67.7301025390625,-59.3921962608908,47.39450668427227
0,2,Adv,4,91.88130504500575,34.46364609124196,1.9349079132080078,68.92729187011719,51.4216194152832,-64.05656140203804,65.87056366936848
0,2,Adv,5,92.97729445272262,38.26469251360105,1.8136515617370605,76.52938079833984,70.37830352783203,-66.47825181670177,65.00322545184565
0,2,Adv,6,99.35260669394778,37.41320332162393,2.0573432445526123,74.82640075683594,74.48573303222656,-68.7759702021153,71.69941687099016
0,2,Adv,7,111.45678786789627,44.96102211892696,1.8789340257644653,89.92205047607422,77.80065155029297,-92.98125030773505,61.45813740294729
