item,Type,WordPosition,tee,surp,curv3,sent_len
2,NPZ_AMB,10,98.93942969657714,2.714961528778076,2.085439832582583,13
2,NPZ_AMB,11,88.27707724099467,1.901539921760559,2.004832382101536,13
2,NPZ_AMB,12,95.97868261078563,14.732682228088379,1.9842483144853322,13
2,NPZ_AMB,13,95.1232306141549,11.579182863235474,2.0479781479040553,13
2,NPZ_UAMB,1,,0.0,,13
2,NPZ_UAMB,2,,3.3445544242858887,,13
2,NPZ_UAMB,3,,15.327707290649414,,13
2,NPZ_UAMB,4,,8.619423866271973,,13
2,NPZ_UAMB,5,89.95300116369155,16.165345191955566,2.0546875422478745,13
2,NPZ_UAMB,6,64.56239664797188,2.386084794998169,1.9767808078911508,13
2,NPZ_UAMB,7,90.67958344436788,8.249395370483398,1.947393373716136,13
2,NPZ_UAMB,8,92.82718230553293,7.881972312927246,1.957762201538512,13
2,NPZ_UAMB,9,92.97420963023926,16.015520095825195,1.9878248936216503,13
2,NPZ_UAMB,10,96.67579816926188,1.2960305213928223,2.0713574363905605,13
2,NPZ_UAMB,11,86.83304972647625,1.694084644317627,1.9948908893022503,13
2,NPZ_UAMB,12,96.10495210613608,14.469137191772461,1.978076197996403,13
2,NPZ_UAMB,13,96.0567316301617,10.589590907096863,2.043126617387431,13
3,MVRR_AMB,1,,0.0,,14
3,MVRR_AMB,2,,11.478939056396484,,14
3,MVRR_AMB,3,,10.688133239746094,,14
3,MVRR_AMB,4,,2.4293270111083984,,14
3,MVRR_AMB,5,87.88211058733269,12.263543128967285,,14
3,MVRR_AMB,6,94.70960166018446,20.572254180908203,2.0450931771108243,14
3,MVRR_AMB,7,74.80047899920659,12.978864669799805,1.9420000547211853,14
3,MVRR_AMB,8,102.33615410760565,5.8013739585876465,2.006017189946634,14
3,MVRR_AMB,9,86.77724551355134,12.002713203430176,1.910045943834045,14
3,MVRR_AMB,10,86.02126090225576,1.6473780870437622,2.0305880016483395,14
3,MVRR_AMB,11,82.11206221782885,12.58405876159668,1.9238237844883779,14
3,MVRR_AMB,12,95.11378474606278,0.5498142838478088,2.0133496582337624,14
3,MVRR_AMB,13,91.73138267232896,5.537033557891846,2.0042826965052476,14
3,MVRR_AMB,14,73.25976589533502,10.690747916698456,2.073866664132408,14
