story_id,layer,window,ahead0,ahead1,ahead2,ahead3
1,L6,3,0.40887951593341004,0.03078326608690374,0.07326486393701612,0.040817145562890504
1,L6,3,0.5064613483494598,0.13995400819713613,0.06992102931884238,0.05446276016295729
1,L6,3,0.5494852480738125,0.023109156811431927,0.017156955584613717,0.01560298772409669
1,L6,3,0.26953165257755496,0.05748492617586592,0.06953505274955574,0.08582792066124115
1,L6,3,0.21487465369690226,0.05825989032314054,0.16365494941096018,0.13977757532091703
1,L6,3,0.6601178926306083,0.09639536703063833,0.06987181994928429,0.08458772387681655
1,L6,3,0.7812935644112826,0.053746544248685926,0.09102045896242358,0.2800836485780704
1,L6,3,0.2807127208402605,0.05572671264074946,0.1853689715387636,0.22600107298827177
1,L6,3,0.5375916276220838,0.09589741474222206,0.04962237092301116,0.17092601756070105
1,L6,3,0.6231713595688197,0.06972216986347371,0.24399488153323148,0.15833180002075695
1,L6,3,0.4055767876794866,0.26679340716122324,0.20075122847360324,0.05555011342855626
1,L6,3,0.6337580480466335,0.16161376989165124,0.027968915303617004,0.1388279313564192
1,L6,3,0.22389334905917285,0.0902043022093962,0.10663428827240289,0.0871065281667522
1,L6,3,0.4934568298767971,0.09684252219098305,0.09253504405200781,0.0549461160312037
1,L6,3,0.6947278057397693,0.10758032971098248,0.2033085992202945,0.18322799184978886
1,L6,3,0.3101933098927691,0.005258387621117769,0.07298176793838948,0.07094220915247167
1,L6,3,0.5113240169559874,0.16514123518340346,0.055590877192025184,0.06790307646402521
1,L6,3,0.3605855767866943,0.07351082005204197,0.022354855884308925,0.03229035316573544
1,L6,3,0.4578174010903055,0.013326352720303518,0.012814653121793989,0.053994128692428166
1,L6,3,0.37330309643778875,0.19302723228301832,0.06508987724220813,0.06635906745117745
1,L6,3,0.46793983705690534,0.19601960333877042,0.0001104835843300578,0.0039388062916123675
1,L6,3,0.4738729816515711,0.023717685936525304,0.04402750501989262,0.028569950551442534
1,L6,3,0.2651228044632369,0.04189866464303596,0.043181535125849484,0.09926702776450848
1,L6,3,0.4681647810011188,0.13415279814145897,0.0045155663151973235,0.10390287324468825
1,L6,3,0.49211314476468215,0.16505629538532748,0.005748084668051578,0.01505589586901165
1,L6,3,0.39665156787116407,0.02158397316897937,0.024377084575995717,0.05030235404381556
1,L6,3,0.5108380200095884,0.08109114232746686,0.0036415762834297325,0.04686476375951713
1,L6,3,0.4521664909849504,0.0725122165875937,0.04705610873600632,0.03452839060093324
1,L6,3,0.4968503504122888,0.033955521256923124,0.12041294992367825,0.09326567930912484
1,L6,3,0.25092141086964237,0.08527996267271365,0.037550136004745355,0.027839235453909168
1,L6,3,0.46364249480233716,0.2176658061543239,0.11103042479777205,0.05100470000994197
1,L6,3,0.3651105443876968,0.009989975416063978,0.0022711664720555047,0.07946856605965989
1,L6,3,0.45639518466985124,0.05708196515430056,0.0541337491945847,0.05246395413226415
1,L6,3,0.4613979743334838,0.07371881799885625,0.04625104743775873,0.014562594236449612
1,L6,3,0.5920079252469868,0.021418585756189948,0.04569848285921028,0.013785704858023128
1,L6,3,0.4026594022642272,0.0895007502468428,0.08504263007596494,0.04231988938862996
1,L6,3,0.4829759188247327,0.03715237553577363,0.020971699367253932,0.04793352635877537
1,L6,3,0.4133121630256968,0.16780335970164081,0.04712315816167729,0.01115771030824147
1,L6,3,0.39239960147438707,0.06102072288651453,0.0898145557285088,0.0298431990107348
1,L6,3,0.46624803043845775,0.3770276090132099,0.012288715017600323,0.09990564767198538
1,L6,3,0.5929750230420231,0.051139686977542634,0.044699342828778084,0.08436970433262458
1,L6,3,0.3113575584988016,0.14294614594776486,0.031003364512016667,0.17633020673249902
1,L6,3,0.2868859805550394,0.01774200912043596,0.21531382922979778,0.0940845333594052
1,L6,3,0.5832762803110115,0.06982074150691749,0.0705956848169671,0.009856099809037263
1,L6,3,0.4074343166921795,0.0028555149233303193,0.01209621915945986,0.046467010778484336
1,L6,3,0.5100761453529444,0.07377277611813975,0.039276992215225084,0.009312542080781796
1,L6,3,0.41165251611528864,0.07456268910813625,0.01175132403593558,0.018049483951001997
1,L6,3,0.2734717318707392,0.04859310867916364,0.0026310359655296353,0.14447331310132355
1,L6,3,0.40838075143110675,0.1406358601272599,0.048304690343482795,0.10765227881518756
1,L6,3,0.42129651159833237,0.156651833308657,0.02861103218685131,0.044437956421525336
1,L6,3,0.3899794741603709,0.04163556286178699,0.10623709475066116,0.06572376654867718
1,L6,3,0.4294283504621735,0.018029531229580398,0.15891341856325922,0.06260454582328881
1,L6,3,0.29920302967251805,0.1356370682964562,0.293906649018963,0.27564884637627535
1,L6,3,0.6690350377414782,0.12178768679732035,0.3319289453235965,0.16309305032654817
