item,Type,WordPosition,surp_xl,surp_pythia410m
2,NPZ_UAMB,10,1.7684869358979078,1.5172426407319566
2,NPZ_UAMB,11,1.1456131556931275,1.5370445511696493
2,NPZ_UAMB,12,14.922458567388317,14.004499104616267
2,NPZ_UAMB,13,9.78813288005395,8.49299250425587
3,MVRR_AMB,1,0.0,0.0
3,MVRR_AMB,2,9.998284328553346,10.590557493664083
3,MVRR_AMB,3,11.112203575440896,10.362533264121723
3,MVRR_AMB,4,2.0689031347373463,2.6827140311809345
3,MVRR_AMB,5,11.85034898536045,10.185262490710185
3,MVRR_AMB,6,21.639181834803413,21.00606691769638
3,MVRR_AMB,7,10.36051143607818,12.894858817825074
3,MVRR_AMB,8,5.369479973616197,6.585857540789963
3,MVRR_AMB,9,9.255359176801013,7.4236448831052035
3,MVRR_AMB,10,1.9108889147776151,1.4661342124097538
3,MVRR_AMB,11,13.358182799229004,11.118638478305579
3,MVRR_AMB,12,0.10284681834559993,0.40851761386576557
3,MVRR_AMB,13,4.633957643087602,6.138489390059591
3,MVRR_AMB,14,8.145938050155454,8.201853737534575
3,MVRR_UAMB,1,0.0,0.0
3,MVRR_UAMB,2,9.998284328553346,10.590557493664083
3,MVRR_UAMB,3,3.864960609395071,3.8478634701074976
3,MVRR_UAMB,4,3.115995426944436,3.604819307734685
3,MVRR_UAMB,5,8.757324249195854,8.489036129364097
3,MVRR_UAMB,6,9.29369135795592,9.505358661540019
3,MVRR_UAMB,7,10.100192992287406,8.206150810057707
3,MVRR_UAMB,8,13.87600054719761,12.503221269398603
3,MVRR_UAMB,9,10.189531788035204,10.874645200450365
3,MVRR_UAMB,10,4.402212396911175,5.630873996905468
3,MVRR_UAMB,11,8.662418031074324,7.725272871702622
3,MVRR_UAMB,12,1.3639726481876011,1.4831974711151075
3,MVRR_UAMB,13,13.58206431067738,10.810734498812876
3,MVRR_UAMB,14,0.03320872930714882,0.39797430344594653
3,MVRR_UAMB,15,5.270772250979997,6.104683792275393
3,MVRR_UAMB,16,7.241962496725058,8.294307741028776
3,NPS_AMB,1,0.0,0.0
3,NPS_AMB,2,9.998284328553346,10.594926540926602
3,NPS_AMB,3,13.507796698589992,15.545536576990997
3,NPS_AMB,4,4.068407142267929,5.059059543976069
3,NPS_AMB,5,13.791631362129143,14.951915755828098
3,NPS_AMB,6,13.674908800780365,13.37568925722563
3,NPS_AMB,7,10.609956448750804,8.672595246694312
3,NPS_AMB,8,4.231714988221217,2.466907965103821
3,NPS_AMB,9,0.7155360546891766,1.0458967548096167
3,NPS_AMB,10,5.820110291268135,7.288423179899019
3,NPS_AMB,11,4.167128107568246,4.933952828397729
3,NPS_UAMB,1,0.0,0.0
3,NPS_UAMB,2,9.998284328553346,10.590557493664083
3,NPS_UAMB,3,13.507796698589992,15.549281671196185
3,NPS_UAMB,4,1.2861514445767601,1.1785303770942928
3,NPS_UAMB,5,2.543332239633029,2.988107063971041
3,NPS_UAMB,6,12.228919948162078,12.874544195362269
3,NPS_UAMB,7,13.449888076252673,12.509796510106389
3,NPS_UAMB,8,10.331969883271592,9.784976049398932
3,NPS_UAMB,9,4.042876317747345,2.641932989060393
