story_id,word_idx,wake_rel_1,wake_nbhd_1,wake_rel_2,wake_nbhd_2,wake_rel_3,wake_nbhd_3,wake_rel_4,wake_nbhd_4,wake_rel_5,wake_nbhd_5,wake_rel_6,wake_nbhd_6,wake_rel_7,wake_nbhd_7,wake_rel_8,wake_nbhd_8,wake_rel_9,wake_nbhd_9,wake_rel_10,wake_nbhd_10
1,428,0.5371968150138855,0.01946978321650774,0.419201135635376,0.010158714734405131,0.29260364174842834,0.006937705626671183,0.2149004340171814,0.005312165692302932,0.20796792209148407,0.0052640100805637965,0.12509191036224365,0.00438271900726417,0.09535230696201324,0.003224443844880951,0.14186345040798187,0.005010891683387944,0.18247675895690918,0.006289049184216985,0.14816807210445404,0.00503195662209062
1,440,0.6032176613807678,0.0206175539355004,0.5522052645683289,0.010032795509432618,0.3199632465839386,0.005141377429882667,0.11399304121732712,0.0021437028158075317,0.10945898294448853,0.002649721843069031,0.0667051449418068,0.001272949428735759,0.09868768602609634,0.0024048428381109976,0.09107168763875961,0.0020638253582149304,0.09292296320199966,0.0024549447156653305,0.07037321478128433,0.0014838545483888959
1,452,0.03833490237593651,0.00083970781508907,0.011837542057037354,0.000388784718221994,0.03386417776346207,0.0010224610297852404,0.012110996060073376,0.00041594893187785995,0.011244983412325382,0.00036493601064229765,0.009715955704450607,0.00035835291913292227,0.006260711699724197,0.0005360162544233934,0.008105335757136345,0.00032202602969185607,0.010823249816894531,0.00037540502793150405,0.007884726859629154,0.0003287555446349496
1,464,0.5414689183235168,0.019243150477713463,0.1595618575811386,0.0023753436776167737,0.08332159370183945,0.0029866405100821077,0.06605556607246399,0.0020937971158485526,0.12402169406414032,0.002538971567228561,0.06673765927553177,0.001757788697344546,0.04047420993447304,0.001923525013443237,0.025773119181394577,0.0010310571885661576,0.021706491708755493,0.0009771170659740654,0.015645351260900497,0.0008843827261235583
1,476,0.5258561968803406,0.012606772428795458,0.44769221544265747,0.0082571567093852,0.2202976793050766,0.0023018808277480846,0.1614830195903778,0.0016474993568972235,0.2994381785392761,0.004221907063985744,0.2564151883125305,0.00373357495099067,0.3264559209346771,0.007980365585601001,0.3211066722869873,0.011497694297185713,0.13307778537273407,0.0023945703656890953,0.09082089364528656,0.0016385365902783313
1,488,0.21310734748840332,0.006795488589827517,0.10037330538034439,0.0022871894144378593,0.06176228076219559,0.0021530435220179452,0.037918105721473694,0.002142955040521007,0.018112553283572197,0.0011631474587478566,0.0198294036090374,0.0014384020046096517,0.015713496133685112,0.0011562765918331796,0.013933707028627396,0.001079086030149303,0.01755020022392273,0.001056373003408375,0.01196322776377201,0.0005918114380624574
1,500,0.2007841020822525,0.005729067031691603,0.09571659564971924,0.0017118504102763895,0.058318737894296646,0.0014070708740077911,0.04290107265114784,0.001296081332068742,0.037550780922174454,0.0008492574372483502,0.04445214569568634,0.0007536004970378939,0.02090037800371647,0.000515286800546402,0.036764100193977356,0.0008066575479582117,0.038929685950279236,0.0006594462273156739,0.03259658068418503,0.0006324471791202198
1,512,0.4790716767311096,0.016894224778942472,0.23853759467601776,0.006624135096618121,0.12670081853866577,0.0028860802016270866,0.1256496161222458,0.002745760303484201,0.11867623776197433,0.002523705474175293,0.17089352011680603,0.004614032544936935,0.27411580085754395,0.007893911826095537,0.09922368079423904,0.001450184294949027,0.11445016413927078,0.001642962624639812,0.04136858880519867,0.0006438076504807115
1,524,0.370512992143631,0.014762915412327746,0.401947021484375,0.00800446194628766,0.2710093557834625,0.0040394249505635695,0.1342805176973343,0.0020195531509438996,0.09283892065286636,0.0021286913741986966,0.04562624171376228,0.0010774741404167704,0.038199909031391144,0.0005596445176527427,0.047470077872276306,0.0019366949567993013,0.026042938232421875,0.0009043590568888231,0.01767612062394619,0.0007603624740068069
1,536,0.40646281838417053,0.0115981635570611,0.32308632135391235,0.005894953784385377,0.2120514214038849,0.004620094979746307,0.15382301807403564,0.004180438982811597,0.19864633679389954,0.0038145799250772607,0.1877741813659668,0.004879680066294574,0.11717623472213745,0.00173812974256432,0.13032284379005432,0.0060508460223964045,0.10594633221626282,0.0013638669005953691,0.09970284253358841,0.0020528383688505915
