sid,sent,ntee9_first,ntee9_ho_first,ntee6_first,ntee9_mean,tee6_mean,surprisal,entropy,nwords,boundary_prop,surprising_prop,human_bnd
6,10,0.0808741165604767,0.09920188404135859,0.08932616117283587,0.10820365961050504,83.69394746766463,2.6985212229192257,2.4872033728493586,9.0,0.375,0.0,0.0
6,11,0.1030351505203176,0.1138506683697387,0.11522259556660548,0.10815817077894468,80.5268117883181,2.629827719919073,3.2296840151151023,12.0,0.375,0.125,0.0
6,12,0.10337201477692513,0.11422892824588893,0.1112790764311669,0.1085967111122849,87.54194410562756,2.1864338872962565,2.3360024268871973,7.0,0.375,0.0,0.0
6,13,0.09144787497562817,0.10276250803313396,0.10249940603816378,0.09144589531214153,78.73097568768722,2.3039169397793318,2.6259010685117623,19.0,0.875,0.0,1.0
6,14,0.08837906474033351,0.10797886267061525,0.09278424652320122,0.08487272736362544,81.93727940271361,3.5421521166960397,2.777722795804342,12.0,0.125,0.0,0.0
7,1,0.07760482780620444,0.09071772111425405,0.0808492777394214,0.08098925580724385,83.79926916440803,3.0628900175744835,3.4684514565901323,11.0,0.5,0.25,0.0
7,2,0.08139019366241575,0.10074504852813446,0.10009316519130142,0.08412516080549165,75.18529994424556,4.117489538528025,3.4449995160102844,10.0,1.0,0.25,1.0
7,3,0.1016020620986834,0.12418762837727246,0.13522336786048994,0.107553452386008,74.76030328055671,2.83425452709198,4.316895055770874,5.0,0.875,0.0,1.0
7,4,0.09597116353128649,0.11084189696416123,0.09527082875879443,0.09184345566647716,82.6744430726894,3.531869218995174,3.4404344459374747,12.0,0.75,0.125,1.0
7,5,0.08716179738578697,0.10963082969523198,0.10781110702219993,0.07315418869642465,81.37176264855155,4.047179688054782,3.508210003376007,13.0,0.625,0.375,1.0
7,6,0.106780246708461,0.12285913673033594,0.11195113342086342,0.09914395874011205,74.16211980456754,2.8061470985412598,3.972444454828898,6.0,0.5,0.125,0.0
7,7,0.09353546193282933,0.10705308235928551,0.10451584862908195,0.09574336821259498,84.33318405496374,2.9601462870836257,3.2078282296657563,10.0,0.875,0.25,1.0
