word_idx,word,start,end,final_tok,tee_k3,has_trailing_punct,surp_small,entropy_small,surp_xl
117,you,43.0942279296875,43.2342279296875,132,98.8289055784023,0,6.531269559475504,4.104977607727051,6.760104168491802
118,name,43.2342279296875,43.4942279296875,133,98.54307828178604,0,13.51959058085556,0.34368640184402466,12.110228895955748
119,it,43.534227929687496,43.6342279296875,134,92.47664854679566,0,0.07250898736761721,4.419181823730469,0.09433462255591948
120,I,43.65422792968749,43.754227929687495,135,103.85024638230131,0,3.679454618729618,4.46314811706543,4.912679466417735
121,had,43.754227929687495,43.8842279296875,136,79.22770303352384,0,5.235751767750105,3.2751238346099854,4.929421402935024
122,to,43.8842279296875,44.04422792968749,137,82.29695218490625,0,1.2174791160525422,5.168125629425049,1.8312315159654782
123,I,44.144227929687496,44.254227929687495,138,93.93975865483543,0,13.576818151895461,4.454390525817871,14.074829423237693
124,had,44.254227929687495,44.3842279296875,139,84.37784652054104,0,3.625491278403093,0.7467318773269653,1.21660453313219
125,to,44.3842279296875,44.4842279296875,140,86.77931521091872,0,0.13526369921974257,5.684978008270264,0.036043134858946765
126,go,44.4842279296875,44.7042279296875,141,75.82131564497129,0,3.2473399532695697,4.343774318695068,4.848217436460767
127,through,44.7442279296875,44.9842279296875,142,87.96103954111695,0,4.094381338062437,3.7591447830200195,3.651046726152489
128,it,45.0242279296875,45.15422792968749,143,83.19094736794182,0,4.152207408727341,4.980048179626465,0.496766990409382
129,Uh,45.9142279296875,46.15422792968749,144,101.00844995288155,0,16.000572402227437,3.8130791187286377,17.447944949268518
130,and,46.15422792968749,46.3042279296875,145,110.99497251132038,0,6.365027001567892,5.189815998077393,5.6204581721039
131,it,46.364227929687495,46.4242279296875,146,89.51718929528728,0,4.529518770594049,3.316032886505127,3.5991453068499517
132,was,46.40422792968749,46.504227929687495,147,75.48269815559516,0,1.416803740732171,5.344518184661865,0.8664322658565263
